No.,Time,Source,Destination,Protocol,Length,Type,Duration
29804,1142.723969,147.32.83.234,10.8.0.137,TCP,52,in,0.000199 
29805,1142.724157,10.8.0.137,147.32.83.234,TCP,1400,out,0.000188 
29806,1142.724654,147.32.83.234,10.8.0.137,TCP,52,in,0.000497 
29807,1142.724693,10.8.0.137,147.32.83.234,TCP,1400,out,0.000039 
29808,1142.724813,10.8.0.137,147.32.83.234,TCP,1400,out,0.000120 
29809,1142.725078,10.8.0.137,147.32.83.234,TCP,1400,out,0.000265 
29810,1142.725334,147.32.83.234,10.8.0.137,TCP,52,in,0.000256 
29811,1142.725514,10.8.0.137,147.32.83.234,TCP,1400,out,0.000180 
29812,1142.72597,147.32.83.234,10.8.0.137,TCP,52,in,0.000456 
29813,1142.726007,10.8.0.137,147.32.83.234,TCP,1400,out,0.000037 
29814,1142.726313,10.8.0.137,147.32.83.234,TCP,1400,out,0.000306 
29815,1142.726784,10.8.0.137,147.32.83.234,TCP,1400,out,0.000471 
29816,1142.726868,147.32.83.234,10.8.0.137,TCP,52,in,0.000084 
29817,1142.727041,10.8.0.137,147.32.83.234,TCP,1400,out,0.000173 
29818,1142.727518,147.32.83.234,10.8.0.137,TCP,52,in,0.000477 
29819,1142.727555,10.8.0.137,147.32.83.234,TCP,1400,out,0.000037 
29820,1142.727956,10.8.0.137,147.32.83.234,TCP,1400,out,0.000401 
29821,1142.728281,10.8.0.137,147.32.83.234,TCP,1400,out,0.000325 
29822,1142.728509,147.32.83.234,10.8.0.137,TCP,52,in,0.000228 
29823,1142.728549,10.8.0.137,147.32.83.234,TCP,1400,out,0.000040 
29824,1142.729135,147.32.83.234,10.8.0.137,TCP,52,in,0.000586 
29825,1142.72926,10.8.0.137,147.32.83.234,TCP,1400,out,0.000125 
29826,1142.729584,10.8.0.137,147.32.83.234,TCP,1400,out,0.000324 
29827,1142.729955,10.8.0.137,147.32.83.234,TCP,1400,out,0.000371 
29828,1142.730015,147.32.83.234,10.8.0.137,TCP,52,in,0.000060 
29829,1142.730308,10.8.0.137,147.32.83.234,TCP,1400,out,0.000293 
29830,1142.730823,147.32.83.234,10.8.0.137,TCP,52,in,0.000515 
29831,1142.730859,10.8.0.137,147.32.83.234,TCP,1400,out,0.000036 
29832,1142.731025,10.8.0.137,147.32.83.234,TCP,1400,out,0.000166 
29833,1142.731169,10.8.0.137,147.32.83.234,TCP,1400,out,0.000144 
29834,1142.731476,147.32.83.234,10.8.0.137,TCP,52,in,0.000307 
29835,1142.731516,10.8.0.137,147.32.83.234,TCP,1400,out,0.000040 
29836,1142.73179,10.8.0.137,147.32.83.234,TCP,1400,out,0.000274 
29837,1142.731982,147.32.83.234,10.8.0.137,TCP,52,in,0.000192 
29838,1142.732201,10.8.0.137,147.32.83.234,TCP,1400,out,0.000219 
29839,1142.732651,147.32.83.234,10.8.0.137,TCP,52,in,0.000450 
29840,1142.732687,10.8.0.137,147.32.83.234,TCP,1400,out,0.000036 
29841,1142.732931,10.8.0.137,147.32.83.234,TCP,1400,out,0.000244 
29842,1142.73348,147.32.83.234,10.8.0.137,TCP,52,in,0.000549 
29843,1142.733519,10.8.0.137,147.32.83.234,TCP,1400,out,0.000039 
29844,1142.733889,10.8.0.137,147.32.83.234,TCP,1400,out,0.000370 
29845,1142.734361,147.32.83.234,10.8.0.137,TCP,52,in,0.000472 
29846,1142.734397,10.8.0.137,147.32.83.234,TCP,1400,out,0.000036 
29847,1142.734668,10.8.0.137,147.32.83.234,TCP,1400,out,0.000271 
29848,1142.73521,147.32.83.234,10.8.0.137,TCP,52,in,0.000542 
29849,1142.735246,10.8.0.137,147.32.83.234,TCP,1400,out,0.000036 
29850,1142.735675,10.8.0.137,147.32.83.234,TCP,1400,out,0.000429 
29851,1142.736104,10.8.0.137,147.32.83.234,TCP,1400,out,0.000429 
29852,1142.736186,147.32.83.234,10.8.0.137,TCP,52,in,0.000082 
29853,1142.736262,10.8.0.137,147.32.83.234,TCP,1400,out,0.000076 
29854,1142.73644,10.8.0.137,147.32.83.234,TCP,1400,out,0.000178 
29855,1142.736801,147.32.83.234,10.8.0.137,TCP,52,in,0.000361 
29856,1142.736927,10.8.0.137,147.32.83.234,TCP,1400,out,0.000126 
29857,1142.737292,10.8.0.137,147.32.83.234,TCP,1400,out,0.000365 
29858,1142.737518,147.32.83.234,10.8.0.137,TCP,52,in,0.000226 
29859,1142.737642,10.8.0.137,147.32.83.234,TCP,1400,out,0.000124 
29860,1142.73815,147.32.83.234,10.8.0.137,TCP,52,in,0.000508 
29861,1142.738285,10.8.0.137,147.32.83.234,TCP,1400,out,0.000135 
29862,1142.73887,10.8.0.137,147.32.83.234,TCP,1400,out,0.000585 
29863,1142.73908,10.8.0.137,147.32.83.234,TCP,1400,out,0.000210 
29864,1142.739127,10.8.0.137,147.32.83.234,TCP,72,out,0.000047 
29865,1142.739453,147.32.83.234,10.8.0.137,TCP,52,in,0.000326 
29866,1142.739487,147.32.83.234,10.8.0.137,TCP,52,in,0.000034 
29867,1142.831152,147.32.83.234,10.8.0.137,TCP,52,in,0.091665 
29868,1142.831183,147.32.83.234,10.8.0.137,TCP,52,in,0.000031 
29869,1142.832419,10.8.0.137,147.32.83.234,TCP,1400,out,0.001236 
29870,1142.83248,10.8.0.137,147.32.83.234,TCP,1400,out,0.000061 
29871,1142.832711,10.8.0.137,147.32.83.234,TCP,684,out,0.000231 
29872,1142.833012,147.32.83.234,10.8.0.137,TCP,52,in,0.000301 
29873,1142.833889,10.8.0.137,147.32.83.234,TCP,1400,out,0.000877 
29874,1142.83395,10.8.0.137,147.32.83.234,TCP,1400,out,0.000061 
29875,1142.834159,10.8.0.137,147.32.83.234,TCP,1400,out,0.000209 
29876,1142.834261,10.8.0.137,147.32.83.234,TCP,1400,out,0.000102 
29877,1142.83431,147.32.83.234,10.8.0.137,TCP,52,in,0.000049 
29878,1142.83459,147.32.83.234,10.8.0.137,TCP,52,in,0.000280 
29879,1142.835097,10.8.0.137,147.32.83.234,TCP,1400,out,0.000507 
29880,1142.835172,10.8.0.137,147.32.83.234,TCP,1400,out,0.000075 
29881,1142.835468,147.32.83.234,10.8.0.137,TCP,52,in,0.000296 
29882,1142.8355,10.8.0.137,147.32.83.234,TCP,1400,out,0.000032 
29883,1142.835607,10.8.0.137,147.32.83.234,TCP,1400,out,0.000107 
29884,1142.83596,147.32.83.234,10.8.0.137,TCP,52,in,0.000353 
29885,1142.836367,10.8.0.137,147.32.83.234,TCP,1400,out,0.000407 
29886,1142.836772,10.8.0.137,147.32.83.234,TCP,1400,out,0.000405 
29887,1142.83682,147.32.83.234,10.8.0.137,TCP,52,in,0.000048 
29888,1142.837547,10.8.0.137,147.32.83.234,TCP,1400,out,0.000727 
29889,1142.83774,10.8.0.137,147.32.83.234,TCP,1400,out,0.000193 
29890,1142.837789,10.8.0.137,147.32.83.234,TCP,748,out,0.000049 
29891,1142.837919,10.8.0.137,147.32.83.234,TCP,1400,out,0.000130 
29892,1142.838015,147.32.83.234,10.8.0.137,TCP,52,in,0.000096 
29893,1142.838231,147.32.83.234,10.8.0.137,TCP,52,in,0.000216 
29894,1142.838307,10.8.0.137,147.32.83.234,TCP,1400,out,0.000076 
29895,1142.838805,147.32.83.234,10.8.0.137,TCP,52,in,0.000498 
29896,1142.838885,10.8.0.137,147.32.83.234,TCP,1400,out,0.000080 
29897,1142.839436,10.8.0.137,147.32.83.234,TCP,1400,out,0.000551 
29898,1142.839623,10.8.0.137,147.32.83.234,TCP,1400,out,0.000187 
29899,1142.839811,10.8.0.137,147.32.83.234,TCP,1400,out,0.000188 
29900,1142.839852,147.32.83.234,10.8.0.137,TCP,52,in,0.000041 
29901,1142.840205,147.32.83.234,10.8.0.137,TCP,52,in,0.000353 
29902,1142.840555,10.8.0.137,147.32.83.234,TCP,1400,out,0.000350 
29903,1142.84091,10.8.0.137,147.32.83.234,TCP,1400,out,0.000355 
29904,1142.841251,147.32.83.234,10.8.0.137,TCP,52,in,0.000341 
29905,1142.841949,10.8.0.137,147.32.83.234,TCP,1400,out,0.000698 
29906,1142.842153,10.8.0.137,147.32.83.234,TCP,1400,out,0.000204 
29907,1142.842346,147.32.83.234,10.8.0.137,TCP,52,in,0.000193 
29908,1142.842368,10.8.0.137,147.32.83.234,TCP,1400,out,0.000022 
29909,1142.842751,147.32.83.234,10.8.0.137,TCP,52,in,0.000383 
29910,1142.843086,10.8.0.137,147.32.83.234,TCP,1400,out,0.000335 
29911,1142.843292,10.8.0.137,147.32.83.234,TCP,1400,out,0.000206 
29912,1142.84349,10.8.0.137,147.32.83.234,TCP,1400,out,0.000198 
29913,1142.843683,147.32.83.234,10.8.0.137,TCP,52,in,0.000193 
29914,1142.844409,10.8.0.137,147.32.83.234,TCP,1400,out,0.000726 
29915,1142.844701,10.8.0.137,147.32.83.234,TCP,1400,out,0.000292 
29916,1142.844903,147.32.83.234,10.8.0.137,TCP,52,in,0.000202 
29917,1142.845629,10.8.0.137,147.32.83.234,TCP,1400,out,0.000726 
29918,1142.845817,10.8.0.137,147.32.83.234,TCP,1400,out,0.000188 
29919,1142.846003,10.8.0.137,147.32.83.234,TCP,1400,out,0.000186 
29920,1142.846041,10.8.0.137,147.32.83.234,TCP,1400,out,0.000038 
29921,1142.846104,147.32.83.234,10.8.0.137,TCP,52,in,0.000063 
29922,1142.846367,147.32.83.234,10.8.0.137,TCP,52,in,0.000263 
29923,1142.846891,10.8.0.137,147.32.83.234,TCP,1400,out,0.000524 
29924,1142.847297,147.32.83.234,10.8.0.137,TCP,52,in,0.000406 
29925,1142.848013,10.8.0.137,147.32.83.234,TCP,1400,out,0.000716 
29926,1142.8482,10.8.0.137,147.32.83.234,TCP,1400,out,0.000187 
29927,1142.848384,10.8.0.137,147.32.83.234,TCP,1400,out,0.000184 
29928,1142.84865,147.32.83.234,10.8.0.137,TCP,52,in,0.000266 
29929,1142.849438,10.8.0.137,147.32.83.234,TCP,1400,out,0.000788 
29930,1142.849627,10.8.0.137,147.32.83.234,TCP,1400,out,0.000189 
29931,1142.84992,147.32.83.234,10.8.0.137,TCP,52,in,0.000293 
29932,1142.850698,10.8.0.137,147.32.83.234,TCP,1400,out,0.000778 
29933,1142.850893,10.8.0.137,147.32.83.234,TCP,1400,out,0.000195 
29934,1142.851116,147.32.83.234,10.8.0.137,TCP,52,in,0.000223 
29935,1142.851894,10.8.0.137,147.32.83.234,TCP,1400,out,0.000778 
29936,1142.852078,10.8.0.137,147.32.83.234,TCP,1400,out,0.000184 
29937,1142.85227,10.8.0.137,147.32.83.234,TCP,1400,out,0.000192 
29938,1142.852305,147.32.83.234,10.8.0.137,TCP,52,in,0.000035 
29939,1142.852704,147.32.83.234,10.8.0.137,TCP,52,in,0.000399 
29940,1142.853043,10.8.0.137,147.32.83.234,TCP,1400,out,0.000339 
29941,1142.85322,10.8.0.137,147.32.83.234,TCP,1400,out,0.000177 
29942,1142.85341,10.8.0.137,147.32.83.234,TCP,1400,out,0.000190 
29943,1142.85355,10.8.0.137,147.32.83.234,TCP,1400,out,0.000140 
29944,1142.853697,147.32.83.234,10.8.0.137,TCP,52,in,0.000147 
29945,1142.853928,147.32.83.234,10.8.0.137,TCP,52,in,0.000231 
29946,1142.854344,10.8.0.137,147.32.83.234,TCP,1400,out,0.000416 
29947,1142.854648,10.8.0.137,147.32.83.234,TCP,808,out,0.000304 
29948,1142.854958,147.32.83.234,10.8.0.137,TCP,52,in,0.000310 
29949,1142.870121,147.32.83.234,10.8.0.137,TCP,52,in,0.015163 
29950,1142.87142,10.8.0.137,147.32.83.234,TCP,1400,out,0.001299 
29951,1142.871467,10.8.0.137,147.32.83.234,TCP,1400,out,0.000047 
29952,1142.872014,147.32.83.234,10.8.0.137,TCP,52,in,0.000547 
29953,1142.872909,10.8.0.137,147.32.83.234,TCP,1224,out,0.000895 
29954,1142.873209,147.32.83.234,10.8.0.137,TCP,52,in,0.000300 
29955,1142.87627,147.32.83.234,10.8.0.137,TCP,52,in,0.003061 
29956,1204.581479,147.32.83.234,10.8.0.137,TCP,128,in,61.705209 
29957,1204.583043,10.8.0.137,147.32.83.234,TCP,162,out,0.001564 
29958,1204.584787,10.8.0.137,147.32.83.234,TCP,1400,out,0.001744 
29959,1204.584847,10.8.0.137,147.32.83.234,TCP,1400,out,0.000060 
29960,1204.585166,10.8.0.137,147.32.83.234,TCP,1400,out,0.000319 
29961,1204.585408,147.32.83.234,10.8.0.137,TCP,52,in,0.000242 
29962,1204.58545,10.8.0.137,147.32.83.234,TCP,1400,out,0.000042 
29963,1204.585661,147.32.83.234,10.8.0.137,TCP,52,in,0.000211 
29964,1204.586814,10.8.0.137,147.32.83.234,TCP,995,out,0.001153 
29965,1204.587432,147.32.83.234,10.8.0.137,TCP,52,in,0.000618 
29966,1261.769111,147.32.83.234,10.8.0.137,TCP,73,in,57.181679 
29967,1261.770915,10.8.0.137,147.32.83.234,TCP,101,out,0.001804 
29968,1261.979459,147.32.83.234,10.8.0.137,TCP,52,in,0.208544 
29969,1261.980662,10.8.0.137,147.32.83.234,TCP,622,out,0.001203 
29970,1262.182361,147.32.83.234,10.8.0.137,TCP,52,in,0.201699 
29978,1384.388538,147.32.83.234,10.8.0.137,TCP,89,in,122.206177 
29979,1384.426717,10.8.0.137,147.32.83.234,TCP,52,out,0.038179 
29980,1438.590994,147.32.83.234,10.8.0.137,TCP,201,in,54.164277 
29981,1438.594098,10.8.0.137,147.32.83.234,TCP,52,out,0.003104 
29982,1438.608481,10.8.0.137,147.32.83.234,TCP,84,out,0.014383 
29983,1438.822766,147.32.83.234,10.8.0.137,TCP,52,in,0.214285 
29988,1521.848461,147.32.83.234,10.8.0.137,TCP,73,in,83.025695 
29989,1521.849963,10.8.0.137,147.32.83.234,TCP,101,out,0.001502 
29990,1522.057932,147.32.83.234,10.8.0.137,TCP,52,in,0.207969 
29991,1522.059208,10.8.0.137,147.32.83.234,TCP,121,out,0.001276 
29992,1522.260393,147.32.83.234,10.8.0.137,TCP,52,in,0.201185 
29993,1597.283891,147.32.83.234,10.8.0.137,TCP,73,in,75.023498 
29994,1597.28559,10.8.0.137,147.32.83.234,TCP,101,out,0.001699 
29995,1597.495074,147.32.83.234,10.8.0.137,TCP,52,in,0.209484 
29996,1597.496215,10.8.0.137,147.32.83.234,TCP,303,out,0.001141 
29997,1597.713741,147.32.83.234,10.8.0.137,TCP,52,in,0.217526 
29998,1662.042841,147.32.83.234,10.8.0.137,TCP,80,in,64.329100 
29999,1662.045386,10.8.0.137,147.32.83.234,TCP,101,out,0.002545 
30000,1662.245624,147.32.83.234,10.8.0.137,TCP,52,in,0.200238 
30001,1662.246633,10.8.0.137,147.32.83.234,TCP,92,out,0.001009 
30002,1662.463946,147.32.83.234,10.8.0.137,TCP,52,in,0.217313 
30003,1704.072437,147.32.83.234,10.8.0.137,TCP,73,in,41.608491 
30004,1704.074024,10.8.0.137,147.32.83.234,TCP,92,out,0.001587 
30005,1704.276637,147.32.83.234,10.8.0.137,TCP,52,in,0.202613 
30006,1723.818217,147.32.83.234,10.8.0.137,TCP,76,in,19.541580 
30007,1723.820309,10.8.0.137,147.32.83.234,TCP,101,out,0.002092 
30008,1724.026647,147.32.83.234,10.8.0.137,TCP,52,in,0.206338 
30009,1724.027721,10.8.0.137,147.32.83.234,TCP,99,out,0.001074 
30010,1724.245308,147.32.83.234,10.8.0.137,TCP,52,in,0.217587 
30011,1724.520222,10.8.0.137,147.32.83.234,TCP,99,out,0.274914 
30012,1724.729237,147.32.83.234,10.8.0.137,TCP,52,in,0.209015 
30013,1725.526637,10.8.0.137,147.32.83.234,TCP,99,out,0.797400 
30014,1725.745203,147.32.83.234,10.8.0.137,TCP,52,in,0.218566 
30015,1726.526739,10.8.0.137,147.32.83.234,TCP,99,out,0.781536 
30016,1726.745138,147.32.83.234,10.8.0.137,TCP,52,in,0.218399 
30017,1727.52682,10.8.0.137,147.32.83.234,TCP,99,out,0.781682 
30018,1727.745707,147.32.83.234,10.8.0.137,TCP,52,in,0.218887 
30019,1728.56763,10.8.0.137,147.32.83.234,TCP,99,out,0.821923 
30020,1728.776203,147.32.83.234,10.8.0.137,TCP,52,in,0.208573 
30021,1729.568399,10.8.0.137,147.32.83.234,TCP,99,out,0.792196 
30022,1729.776482,147.32.83.234,10.8.0.137,TCP,52,in,0.208083 
30023,1730.568359,10.8.0.137,147.32.83.234,TCP,99,out,0.791877 
30024,1730.776666,147.32.83.234,10.8.0.137,TCP,52,in,0.208307 
30025,1731.570248,10.8.0.137,147.32.83.234,TCP,99,out,0.793582 
30026,1731.776499,147.32.83.234,10.8.0.137,TCP,52,in,0.206251 
30027,1732.569448,10.8.0.137,147.32.83.234,TCP,99,out,0.792949 
30028,1732.776243,147.32.83.234,10.8.0.137,TCP,52,in,0.206795 
30029,1733.569272,10.8.0.137,147.32.83.234,TCP,99,out,0.793029 
30030,1733.775947,147.32.83.234,10.8.0.137,TCP,52,in,0.206675 
30031,1734.573976,10.8.0.137,147.32.83.234,TCP,99,out,0.798029 
30032,1734.776554,147.32.83.234,10.8.0.137,TCP,52,in,0.202578 
30033,1735.591272,10.8.0.137,147.32.83.234,TCP,99,out,0.814718 
30034,1735.791461,147.32.83.234,10.8.0.137,TCP,52,in,0.200189 
30035,1736.594721,10.8.0.137,147.32.83.234,TCP,99,out,0.803260 
30036,1736.792118,147.32.83.234,10.8.0.137,TCP,52,in,0.197397 
30037,1737.598431,10.8.0.137,147.32.83.234,TCP,99,out,0.806313 
30038,1737.807242,147.32.83.234,10.8.0.137,TCP,52,in,0.208811 
30039,1738.603787,10.8.0.137,147.32.83.234,TCP,99,out,0.796545 
30040,1738.807838,147.32.83.234,10.8.0.137,TCP,52,in,0.204051 
30041,1739.623084,10.8.0.137,147.32.83.234,TCP,99,out,0.815246 
30042,1739.822845,147.32.83.234,10.8.0.137,TCP,52,in,0.199761 
30043,1740.626264,10.8.0.137,147.32.83.234,TCP,99,out,0.803419 
30044,1740.838963,147.32.83.234,10.8.0.137,TCP,52,in,0.212699 
30045,1741.629257,10.8.0.137,147.32.83.234,TCP,99,out,0.790294 
30046,1741.838519,147.32.83.234,10.8.0.137,TCP,52,in,0.209262 
30047,1742.631088,10.8.0.137,147.32.83.234,TCP,99,out,0.792569 
30048,1742.838955,147.32.83.234,10.8.0.137,TCP,52,in,0.207867 
30049,1743.649419,10.8.0.137,147.32.83.234,TCP,99,out,0.810464 
30050,1743.854062,147.32.83.234,10.8.0.137,TCP,52,in,0.204643 
30051,1744.650005,10.8.0.137,147.32.83.234,TCP,99,out,0.795943 
30052,1744.854784,147.32.83.234,10.8.0.137,TCP,52,in,0.204779 
